season,round,grand_prix,driver_number,driver,team,stint,compound,stint_len_laps,mean_lap_s,median_lap_s,p90_lap_s,start_lap,end_lap,degradation_s_per_lap
2024,17,Azerbaijan Grand Prix,63,RUS,Mercedes,2.0,HARD,36,107.86936111111112,108.0155,108.9825,14.0,49.0,-0.06782818532818599
2024,17,Azerbaijan Grand Prix,77,BOT,Kick Sauber,1.0,MEDIUM,5,111.356,111.374,111.53779999999999,4.0,9.0,-0.012770270270261588
2024,17,Azerbaijan Grand Prix,77,BOT,Kick Sauber,2.0,HARD,35,109.42045714285715,109.459,109.96379999999999,13.0,47.0,-0.032905602240895684
2024,17,Azerbaijan Grand Prix,81,PIA,McLaren,1.0,MEDIUM,13,108.69092307692307,108.755,109.1448,2.0,14.0,0.041489010989011234
2024,17,Azerbaijan Grand Prix,81,PIA,McLaren,2.0,HARD,34,107.70658823529412,107.685,108.07260000000001,17.0,50.0,-0.013614973262028396
2024,18,Singapore Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,27,98.15574074074074,98.017,98.8408,2.0,28.0,0.019920024420026765
2024,18,Singapore Grand Prix,1,VER,Red Bull Racing,2.0,HARD,32,96.719875,96.786,97.0694,31.0,62.0,-0.021245967741933953
2024,18,Singapore Grand Prix,10,GAS,Alpine,1.0,MEDIUM,30,99.9611,99.75,100.90830000000001,2.0,35.0,0.027807010075208246
2024,18,Singapore Grand Prix,10,GAS,Alpine,2.0,SOFT,23,98.02573913043479,97.971,98.8968,39.0,61.0,0.05757411067193923
2024,18,Singapore Grand Prix,11,PER,Red Bull Racing,1.0,MEDIUM,26,99.29134615384615,99.22999999999999,99.7485,2.0,27.0,0.020433162393160363
2024,18,Singapore Grand Prix,11,PER,Red Bull Racing,2.0,HARD,32,98.213,98.0655,98.7054,30.0,61.0,0.014063416422288592
2024,18,Singapore Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,23,98.99891304347825,98.874,99.3894,2.0,24.0,0.009866600790515353
2024,18,Singapore Grand Prix,14,ALO,Aston Martin,2.0,HARD,34,98.27670588235294,98.2105,98.6107,27.0,60.0,-0.016038808250569254
2024,18,Singapore Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,34,99.00573529411766,98.9085,99.6499,2.0,35.0,0.0009932773109263744
2024,18,Singapore Grand Prix,16,LEC,Ferrari,2.0,HARD,25,96.69856,96.454,98.1972,38.0,62.0,0.07520846153846092
2024,18,Singapore Grand Prix,18,STR,Aston Martin,1.0,HARD,22,99.9321818181818,99.85900000000001,100.42970000000001,3.0,25.0,0.021480910252163924
2024,18,Singapore Grand Prix,18,STR,Aston Martin,2.0,MEDIUM,33,98.65139393939394,98.508,99.6738,28.0,61.0,0.01251264124028766
2024,18,Singapore Grand Prix,20,MAG,Haas F1 Team,1.0,HARD,25,99.84544,99.706,100.498,2.0,27.0,0.047949794710783505
2024,18,Singapore Grand Prix,20,MAG,Haas F1 Team,2.0,MEDIUM,19,98.65552631578947,98.36,99.931,30.0,48.0,0.022063157894735244
2024,18,Singapore Grand Prix,20,MAG,Haas F1 Team,3.0,SOFT,6,97.55983333333334,98.1115,98.4785,51.0,56.0,0.6209428571428487
2024,18,Singapore Grand Prix,22,TSU,RB,1.0,MEDIUM,30,99.54763333333334,99.46600000000001,100.0765,2.0,32.0,0.03212244039270672
2024,18,Singapore Grand Prix,22,TSU,RB,2.0,SOFT,27,97.59611111111111,97.297,98.78840000000001,35.0,61.0,-0.046989010989009074
2024,18,Singapore Grand Prix,23,ALB,Williams,1.0,MEDIUM,9,99.59266666666666,99.316,100.0668,2.0,10.0,-0.059200000000000766
2024,18,Singapore Grand Prix,23,ALB,Williams,2.0,HARD,2,97.814,97.814,98.5548,13.0,14.0,
2024,18,Singapore Grand Prix,24,ZHO,Kick Sauber,1.0,HARD,28,100.11853571428571,100.053,100.7478,3.0,33.0,0.0285071907957833
2024,18,Singapore Grand Prix,24,ZHO,Kick Sauber,2.0,MEDIUM,26,98.38157692307692,98.304,99.369,36.0,61.0,0.008802393162391004
2024,18,Singapore Grand Prix,27,HUL,Haas F1 Team,1.0,MEDIUM,26,99.06161538461538,98.9785,99.5395,2.0,27.0,0.023567179487176477
2024,18,Singapore Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,31,98.15890322580645,98.051,98.546,31.0,61.0,0.022712096774193866
2024,18,Singapore Grand Prix,3,RIC,RB,1.0,SOFT,8,99.771,99.598,100.324,2.0,9.0,-0.14114285714285596
2024,18,Singapore Grand Prix,3,RIC,RB,2.0,MEDIUM,30,99.13296666666666,98.9275,100.2031,12.0,44.0,0.023752704791346915
2024,18,Singapore Grand Prix,3,RIC,RB,3.0,SOFT,10,97.5294,97.2975,98.4817,48.0,57.0,0.047527272727279565
2024,18,Singapore Grand Prix,3,RIC,RB,4.0,SOFT,2,97.018,97.018,99.0436,60.0,61.0,
2024,18,Singapore Grand Prix,31,OCO,Alpine,1.0,MEDIUM,26,99.70261538461538,99.4985,100.547,2.0,28.0,0.04745610081182474
2024,18,Singapore Grand Prix,31,OCO,Alpine,2.0,HARD,31,98.79145161290322,98.512,100.163,31.0,61.0,0.010447983870966399
2024,18,Singapore Grand Prix,4,NOR,McLaren,1.0,MEDIUM,28,97.38953571428571,97.205,98.418,1.0,28.0,-0.04426464148877904
2024,18,Singapore Grand Prix,4,NOR,McLaren,2.0,HARD,31,96.71951612903226,96.631,97.325,32.0,62.0,0.02115846774193528
2024,18,Singapore Grand Prix,43,COL,Williams,1.0,MEDIUM,27,99.15662962962962,99.047,99.7458,2.0,28.0,0.014657509157511147
2024,18,Singapore Grand Prix,43,COL,Williams,2.0,HARD,30,98.09376666666667,97.85,98.8347,31.0,61.0,0.0025715287517532907
2024,18,Singapore Grand Prix,44,HAM,Mercedes,1.0,SOFT,15,98.41393333333333,98.287,99.05839999999999,2.0,16.0,-0.04081785714285697
2024,18,Singapore Grand Prix,44,HAM,Mercedes,2.0,HARD,44,98.48495454545454,98.352,99.585,19.0,62.0,0.00806441155743595
2024,18,Singapore Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,11,99.24190909090909,99.118,99.713,2.0,12.0,-0.0591909090909084
2024,18,Singapore Grand Prix,55,SAI,Ferrari,2.0,HARD,48,98.40435416666666,98.3035,99.298,15.0,62.0,0.0022636235345202633
2024,18,Singapore Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,25,98.48747999999999,98.404,98.8772,2.0,26.0,-0.006982307692308328
2024,18,Singapore Grand Prix,63,RUS,Mercedes,2.0,HARD,34,97.7540588235294,97.56,98.3959,29.0,62.0,0.004656990068755432
2024,18,Singapore Grand Prix,77,BOT,Kick Sauber,1.0,HARD,27,100.15114814814815,100.115,100.723,3.0,32.0,0.016353588373744187
2024,18,Singapore Grand Prix,77,BOT,Kick Sauber,2.0,MEDIUM,27,98.42288888888889,98.287,99.18939999999999,35.0,61.0,-0.006131257631257439
2024,18,Singapore Grand Prix,81,PIA,McLaren,1.0,MEDIUM,36,98.38097222222223,98.3195,98.80850000000001,2.0,37.0,-0.015062934362934207
2024,18,Singapore Grand Prix,81,PIA,McLaren,2.0,HARD,23,96.67239130434783,96.61,97.3974,40.0,62.0,0.019915019762846358
2024,19,United States Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,22,100.14013636363637,100.0325,100.4098,1.0,25.0,-0.0054201770383882925
2024,19,United States Grand Prix,1,VER,Red Bull Racing,2.0,HARD,30,98.81269999999999,98.7325,99.11449999999999,27.0,56.0,0.0016522803114557797
2024,19,United States Grand Prix,10,GAS,Alpine,1.0,MEDIUM,14,101.35207142857143,101.29849999999999,102.0873,2.0,18.0,-0.018446985446989278
2024,19,United States Grand Prix,10,GAS,Alpine,2.0,HARD,37,100.19191891891892,100.435,101.1026,20.0,56.0,-0.07430346135609292
2024,19,United States Grand Prix,11,PER,Red Bull Racing,1.0,MEDIUM,22,101.17318181818182,101.31049999999999,101.69380000000001,2.0,26.0,-0.074955737082068
2024,19,United States Grand Prix,11,PER,Red Bull Racing,2.0,HARD,29,99.26903448275863,99.176,100.0106,28.0,56.0,-0.025491625615764808
2024,19,United States Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,22,101.9815,101.736,102.7187,2.0,26.0,-0.03185277355623284
2024,19,United States Grand Prix,14,ALO,Aston Martin,2.0,HARD,28,100.09703571428572,100.0875,100.7375,28.0,55.0,-0.027652709359605877
2024,19,United States Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,23,99.59065217391304,99.57,99.9652,1.0,26.0,0.004632494727330762
2024,19,United States Grand Prix,16,LEC,Ferrari,2.0,HARD,29,98.50586206896551,98.471,99.0406,28.0,56.0,-0.020365517241380467
2024,19,United States Grand Prix,18,STR,Aston Martin,1.0,HARD,22,102.1135909090909,102.082,102.765,2.0,27.0,-0.008321855527347183
2024,19,United States Grand Prix,18,STR,Aston Martin,2.0,MEDIUM,27,100.17625925925925,100.085,100.8826,29.0,55.0,-0.007176434676432959
2024,19,United States Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,13,101.5126923076923,101.697,102.0106,2.0,17.0,-0.01000815771583683
2024,19,United States Grand Prix,20,MAG,Haas F1 Team,2.0,HARD,20,100.4091,100.467,101.0223,19.0,38.0,-0.061273684210529665
2024,19,United States Grand Prix,20,MAG,Haas F1 Team,3.0,MEDIUM,17,98.79029411764705,98.746,99.06099999999999,40.0,56.0,-0.05988235294117263
2024,19,United States Grand Prix,22,TSU,RB,1.0,MEDIUM,14,101.73371428571429,101.5745,102.6409,2.0,18.0,0.026861746361746347
2024,19,United States Grand Prix,22,TSU,RB,2.0,HARD,35,100.25771428571429,99.923,101.22959999999999,20.0,55.0,-0.055592655717383095
2024,19,United States Grand Prix,23,ALB,Williams,2.0,MEDIUM,27,102.04177777777778,102.001,102.6706,7.0,33.0,-0.021214285714283604
2024,19,United States Grand Prix,23,ALB,Williams,3.0,HARD,21,99.80071428571429,99.632,101.215,35.0,55.0,0.005263636363636696
2024,19,United States Grand Prix,24,ZHO,Kick Sauber,1.0,MEDIUM,8,102.391875,102.34450000000001,103.0497,2.0,13.0,-0.05137222222222254
2024,19,United States Grand Prix,24,ZHO,Kick Sauber,2.0,MEDIUM,21,101.61061904761904,101.532,102.176,15.0,35.0,-0.0054688311688318066
2024,19,United States Grand Prix,24,ZHO,Kick Sauber,3.0,HARD,19,100.03563157894736,100.061,100.2612,37.0,55.0,-0.055200000000002525
2024,19,United States Grand Prix,27,HUL,Haas F1 Team,1.0,MEDIUM,23,101.26591304347826,101.285,102.0688,2.0,27.0,-0.07895138444302818
2024,19,United States Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,28,99.16946428571428,99.089,99.8823,29.0,56.0,-0.05132211275314598
2024,19,United States Grand Prix,30,LAW,RB,1.0,HARD,32,101.24015625,101.28999999999999,102.0941,2.0,36.0,-0.0621906439465055
2024,19,United States Grand Prix,30,LAW,RB,2.0,MEDIUM,19,98.71563157894737,98.619,99.1738,38.0,56.0,-0.040824561403513614
2024,19,United States Grand Prix,31,OCO,Alpine,1.0,MEDIUM,26,101.81576923076923,101.7185,102.2575,2.0,31.0,-0.007821182205972903
2024,19,United States Grand Prix,31,OCO,Alpine,2.0,HARD,19,100.20415789473684,100.077,101.1782,33.0,51.0,0.019749122807015993
2024,19,United States Grand Prix,31,OCO,Alpine,3.0,SOFT,3,99.10733333333333,99.993,99.9978,53.0,55.0,1.3344999999999878
2024,19,United States Grand Prix,4,NOR,McLaren,1.0,MEDIUM,28,100.16642857142857,100.07,100.72680000000001,1.0,31.0,-0.05694384912130309
2024,19,United States Grand Prix,4,NOR,McLaren,2.0,HARD,24,98.32829166666666,98.2695,98.9901,33.0,56.0,0.012227391304345922
2024,19,United States Grand Prix,43,COL,Williams,1.0,HARD,35,101.23477142857143,101.227,102.2624,2.0,39.0,-0.0729055780665389
2024,19,United States Grand Prix,43,COL,Williams,2.0,MEDIUM,16,98.326875,98.369,98.7705,41.0,56.0,-0.05318235294117549
2024,19,United States Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,18,100.2246111111111,100.03,100.7697,1.0,21.0,-0.03791422184967636
2024,19,United States Grand Prix,55,SAI,Ferrari,2.0,HARD,34,98.65673529411765,98.60249999999999,99.25760000000001,23.0,56.0,-0.012921161191746917
2024,19,United States Grand Prix,63,RUS,Mercedes,1.0,HARD,35,100.53711428571428,100.174,101.907,2.0,40.0,-0.08807651972300196
2024,19,United States Grand Prix,63,RUS,Mercedes,2.0,MEDIUM,15,98.16893333333334,98.001,98.6776,42.0,56.0,0.06276071428571454
2024,19,United States Grand Prix,77,BOT,Kick Sauber,1.0,MEDIUM,11,102.35263636363635,102.18,103.075,2.0,15.0,-0.04850858895706112
2024,19,United States Grand Prix,77,BOT,Kick Sauber,2.0,HARD,38,101.17818421052633,100.971,101.7833,17.0,55.0,0.015378974973042718
2024,19,United States Grand Prix,81,PIA,McLaren,1.0,MEDIUM,29,100.39513793103448,100.269,101.2362,1.0,32.0,-0.0731991132481981
2024,19,United States Grand Prix,81,PIA,McLaren,2.0,HARD,23,98.32047826086956,98.206,99.0142,34.0,56.0,0.0033883399209498318
2024,20,Mexico City Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,17,82.08188235294118,82.08,82.5026,7.0,25.0,0.06452365032194214
2024,20,Mexico City Grand Prix,1,VER,Red Bull Racing,2.0,HARD,44,81.40336363636364,81.2525,82.2331,28.0,71.0,-0.020234954193091754
2024,20,Mexico City Grand Prix,10,GAS,Alpine,1.0,MEDIUM,18,83.21805555555555,83.227,83.7041,7.0,25.0,0.05967201903062715
2024,20,Mexico City Grand Prix,10,GAS,Alpine,2.0,HARD,41,82.14463414634146,82.029,83.185,30.0,70.0,-0.019756445993030267
2024,20,Mexico City Grand Prix,11,PER,Red Bull Racing,1.0,HARD,11,82.903,83.003,83.206,7.0,17.0,-0.011863636363637051
2024,20,Mexico City Grand Prix,11,PER,Red Bull Racing,2.0,MEDIUM,19,82.92673684210526,82.965,83.68560000000001,22.0,42.0,0.10705092352839769
2024,20,Mexico City Grand Prix,11,PER,Red Bull Racing,3.0,MEDIUM,22,81.61336363636363,81.5615,82.0576,45.0,67.0,0.03290923662592763
2024,20,Mexico City Grand Prix,11,PER,Red Bull Racing,4.0,SOFT,1,79.209,79.209,79.209,70.0,70.0,
2024,20,Mexico City Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,5,83.204,83.173,83.5334,7.0,12.0,0.15243243243243287
2024,20,Mexico City Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,24,82.02829166666666,82.0885,82.44439999999999,7.0,30.0,0.02644999999999759
2024,20,Mexico City Grand Prix,16,LEC,Ferrari,2.0,HARD,36,80.79302777777778,80.7245,81.105,33.0,68.0,0.011178249678248976
2024,20,Mexico City Grand Prix,16,LEC,Ferrari,3.0,SOFT,1,78.336,78.336,78.336,71.0,71.0,
2024,20,Mexico City Grand Prix,18,STR,Aston Martin,1.0,MEDIUM,13,83.28084615384616,83.285,83.5146,7.0,23.0,0.018489452423700956
2024,20,Mexico City Grand Prix,18,STR,Aston Martin,2.0,HARD,43,82.18816279069767,81.917,83.02600000000001,28.0,70.0,-0.035471156750225205
2024,20,Mexico City Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,20,83.00895,83.054,83.33569999999999,7.0,29.0,0.05195215933201291
2024,20,Mexico City Grand Prix,20,MAG,Haas F1 Team,2.0,HARD,40,81.31185,81.1565,81.9461,32.0,71.0,-0.02987242026266471
2024,20,Mexico City Grand Prix,24,ZHO,Kick Sauber,1.0,HARD,24,83.54208333333334,83.555,83.7429,7.0,41.0,-0.0010147971360390344
2024,20,Mexico City Grand Prix,24,ZHO,Kick Sauber,2.0,MEDIUM,25,82.0768,81.864,82.6154,45.0,70.0,0.015931994747788128
2024,20,Mexico City Grand Prix,27,HUL,Haas F1 Team,1.0,MEDIUM,20,83.15245,83.2595,83.5027,7.0,27.0,0.04997452368786046
2024,20,Mexico City Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,39,81.7215641025641,81.602,82.25880000000001,31.0,69.0,-0.02895101214574962
2024,20,Mexico City Grand Prix,30,LAW,RB,1.0,HARD,28,83.22771428571427,83.211,83.56859999999999,7.0,38.0,0.00929488108084306
2024,20,Mexico City Grand Prix,30,LAW,RB,2.0,MEDIUM,24,81.88095833333334,81.699,82.77980000000001,41.0,64.0,-0.0030039130434798486
2024,20,Mexico City Grand Prix,30,LAW,RB,3.0,SOFT,3,80.968,81.545,81.7946,67.0,69.0,1.177499999999986
2024,20,Mexico City Grand Prix,31,OCO,Alpine,1.0,HARD,35,83.37642857142858,83.45,83.72840000000001,7.0,47.0,-0.01244545041291045
2024,20,Mexico City Grand Prix,31,OCO,Alpine,2.0,MEDIUM,21,81.30338095238096,81.278,81.494,50.0,70.0,0.0037350649350644687
2024,20,Mexico City Grand Prix,4,NOR,McLaren,1.0,MEDIUM,22,82.21959090909091,82.22800000000001,82.62049999999999,7.0,29.0,0.03059417083493166
2024,20,Mexico City Grand Prix,4,NOR,McLaren,2.0,HARD,40,80.43505,80.447,80.8599,32.0,71.0,-0.024112382739212554
2024,20,Mexico City Grand Prix,43,COL,Williams,1.0,HARD,34,83.14867647058823,83.113,83.67370000000001,7.0,46.0,-0.009051260289190644
2024,20,Mexico City Grand Prix,43,COL,Williams,2.0,MEDIUM,22,81.36977272727273,81.3905,81.8758,49.0,70.0,0.05614511575381275
2024,20,Mexico City Grand Prix,44,HAM,Mercedes,1.0,MEDIUM,20,82.76514999999999,82.7525,83.30810000000001,7.0,27.0,0.029494254374511992
2024,20,Mexico City Grand Prix,44,HAM,Mercedes,2.0,HARD,42,81.13814285714287,81.059,81.7151,30.0,71.0,-0.01762547605542585
2024,20,Mexico City Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,25,81.75504,81.715,82.039,7.0,31.0,-0.001819230769229303
2024,20,Mexico City Grand Prix,55,SAI,Ferrari,2.0,HARD,38,80.63865789473684,80.63300000000001,81.00760000000001,34.0,71.0,-0.018313053944633964
2024,20,Mexico City Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,24,82.56979166666666,82.582,82.8621,7.0,30.0,-0.001230000000000454
2024,20,Mexico City Grand Prix,63,RUS,Mercedes,2.0,HARD,39,81.265,81.21,81.6936,33.0,71.0,-0.0027445344129557107
2024,20,Mexico City Grand Prix,77,BOT,Kick Sauber,1.0,HARD,35,83.37517142857142,83.421,83.7476,7.0,48.0,-0.012143256647223929
2024,20,Mexico City Grand Prix,77,BOT,Kick Sauber,2.0,MEDIUM,20,81.59025,81.4045,82.0162,51.0,70.0,0.060871428571424725
2024,20,Mexico City Grand Prix,81,PIA,McLaren,1.0,MEDIUM,27,82.98022222222222,82.898,83.6596,7.0,38.0,-0.021944760053819175
2024,20,Mexico City Grand Prix,81,PIA,McLaren,2.0,HARD,30,80.64803333333333,80.501,81.18430000000001,41.0,71.0,-0.016808120852983943
2024,21,São Paulo Grand Prix,1,VER,Red Bull Racing,1.0,INTERMEDIATE,22,84.48631818181819,84.41749999999999,85.1234,5.0,26.0,0.0004737436476579824
2024,21,São Paulo Grand Prix,1,VER,Red Bull Racing,2.0,INTERMEDIATE,30,82.32206666666666,82.142,84.4805,37.0,69.0,-0.12873127087641198
2024,21,São Paulo Grand Prix,10,GAS,Alpine,1.0,INTERMEDIATE,20,84.67999999999999,84.702,85.25280000000001,6.0,26.0,-0.04864445034519174
2024,21,São Paulo Grand Prix,10,GAS,Alpine,2.0,INTERMEDIATE,28,82.84571428571428,82.6255,84.3267,37.0,69.0,-0.10688188027320147
2024,21,São Paulo Grand Prix,11,PER,Red Bull Racing,1.0,INTERMEDIATE,20,85.31055,85.3305,85.9962,3.0,24.0,-0.0421197294872685
2024,21,São Paulo Grand Prix,11,PER,Red Bull Racing,3.0,INTERMEDIATE,26,83.48796153846153,83.399,85.007,44.0,69.0,-0.11774119658119953
2024,21,São Paulo Grand Prix,14,ALO,Aston Martin,1.0,INTERMEDIATE,19,84.65621052631577,84.657,85.3056,5.0,25.0,-0.06410555043050412
2024,21,São Paulo Grand Prix,14,ALO,Aston Martin,3.0,INTERMEDIATE,26,83.73815384615385,83.6795,84.773,44.0,69.0,-0.020719316239318768
2024,21,São Paulo Grand Prix,16,LEC,Ferrari,1.0,INTERMEDIATE,19,84.6948947368421,84.674,85.1194,5.0,23.0,-0.046149122807020444
2024,21,São Paulo Grand Prix,16,LEC,Ferrari,2.0,INTERMEDIATE,1,84.479,84.479,84.479,26.0,26.0,
2024,21,São Paulo Grand Prix,16,LEC,Ferrari,3.0,INTERMEDIATE,27,82.92666666666666,82.728,84.586,37.0,69.0,-0.12208711230139982
2024,21,São Paulo Grand Prix,22,TSU,RB,1.0,INTERMEDIATE,24,84.85420833333333,84.8295,85.4247,3.0,26.0,-0.03699521739130334
2024,21,São Paulo Grand Prix,22,TSU,RB,3.0,INTERMEDIATE,26,83.19703846153847,83.0305,84.6615,38.0,69.0,-0.13253125510799746
2024,21,São Paulo Grand Prix,24,ZHO,Kick Sauber,1.0,INTERMEDIATE,10,85.67670000000001,85.6745,86.0176,9.0,24.0,0.00028588374851208853
2024,21,São Paulo Grand Prix,24,ZHO,Kick Sauber,5.0,INTERMEDIATE,24,84.233625,84.33600000000001,84.9992,46.0,69.0,-0.08176043478260865
2024,21,São Paulo Grand Prix,27,HUL,Haas F1 Team,1.0,INTERMEDIATE,20,84.7711,84.77600000000001,85.5266,5.0,24.0,-0.046750375939851936
2024,21,São Paulo Grand Prix,30,LAW,RB,1.0,INTERMEDIATE,21,84.89590476190476,84.915,85.366,5.0,25.0,-0.04133246753246586
2024,21,São Paulo Grand Prix,30,LAW,RB,3.0,INTERMEDIATE,25,83.39792,83.385,84.372,45.0,69.0,-0.1113053846153835
2024,21,São Paulo Grand Prix,31,OCO,Alpine,1.0,INTERMEDIATE,23,84.79026086956522,84.782,85.4096,4.0,26.0,-0.029519762845848337
2024,21,São Paulo Grand Prix,31,OCO,Alpine,2.0,INTERMEDIATE,30,82.90650000000001,82.6195,84.5138,36.0,69.0,-0.09895284973457998
2024,21,São Paulo Grand Prix,4,NOR,McLaren,1.0,INTERMEDIATE,24,84.455375,84.4575,85.0834,3.0,26.0,-0.03455608695652225
2024,21,São Paulo Grand Prix,4,NOR,McLaren,3.0,INTERMEDIATE,28,83.0289642857143,82.7635,84.9999,37.0,69.0,-0.13424675237712452
2024,21,São Paulo Grand Prix,43,COL,Williams,1.0,INTERMEDIATE,18,85.23438888888889,85.227,85.8356,7.0,25.0,-0.03099356844248982
2024,21,São Paulo Grand Prix,44,HAM,Mercedes,1.0,INTERMEDIATE,19,85.0228947368421,84.983,86.0006,5.0,26.0,-0.04799724207095522
2024,21,São Paulo Grand Prix,44,HAM,Mercedes,3.0,INTERMEDIATE,26,83.43007692307691,83.325,84.708,44.0,69.0,-0.1181729914529938
2024,21,São Paulo Grand Prix,50,BEA,Haas F1 Team,1.0,INTERMEDIATE,20,84.97670000000001,84.98400000000001,85.6137,6.0,26.0,-0.04974184873949212
2024,21,São Paulo Grand Prix,50,BEA,Haas F1 Team,3.0,INTERMEDIATE,25,83.53088,83.395,84.6008,45.0,69.0,-0.09734076923076902
2024,21,São Paulo Grand Prix,55,SAI,Ferrari,1.0,INTERMEDIATE,17,85.11029411764706,85.301,85.65339999999999,7.0,25.0,-0.007491447064263669
2024,21,São Paulo Grand Prix,63,RUS,Mercedes,1.0,INTERMEDIATE,25,84.54744000000001,84.423,85.5204,2.0,26.0,-0.04490769230769197
2024,21,São Paulo Grand Prix,63,RUS,Mercedes,3.0,INTERMEDIATE,28,82.80225,82.5115,84.5827,37.0,69.0,-0.109709789741528
2024,21,São Paulo Grand Prix,77,BOT,Kick Sauber,1.0,INTERMEDIATE,16,85.21275,85.1665,85.674,7.0,25.0,-0.025133072407041622
2024,21,São Paulo Grand Prix,77,BOT,Kick Sauber,2.0,INTERMEDIATE,25,83.74951999999999,83.451,84.636,45.0,69.0,-0.09709846153846058
2024,21,São Paulo Grand Prix,81,PIA,McLaren,1.0,INTERMEDIATE,22,84.93827272727273,84.8825,85.529,4.0,25.0,-0.05497797854319381
2024,21,São Paulo Grand Prix,81,PIA,McLaren,3.0,INTERMEDIATE,26,82.96346153846154,82.52250000000001,84.9,37.0,69.0,-0.1308361019877354
2024,22,Las Vegas Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,9,99.20655555555555,99.047,99.9016,2.0,10.0,0.05415000000000393
2024,22,Las Vegas Grand Prix,1,VER,Red Bull Racing,2.0,HARD,14,98.02264285714286,97.997,98.5069,13.0,26.0,-0.04761098901098896
2024,22,Las Vegas Grand Prix,1,VER,Red Bull Racing,3.0,HARD,22,97.01068181818182,96.99000000000001,97.576,29.0,50.0,-0.04546188594014535
2024,22,Las Vegas Grand Prix,10,GAS,Alpine,1.0,MEDIUM,7,99.77128571428571,99.635,100.4768,2.0,8.0,0.16239285714285717
2024,22,Las Vegas Grand Prix,10,GAS,Alpine,2.0,HARD,3,99.06099999999999,98.621,99.9226,12.0,14.0,0.8135000000000155
2024,22,Las Vegas Grand Prix,11,PER,Red Bull Racing,1.0,HARD,13,99.86984615384615,99.663,100.8588,3.0,16.0,0.07928847671665773
2024,22,Las Vegas Grand Prix,11,PER,Red Bull Racing,2.0,MEDIUM,13,98.32623076923076,98.112,98.8344,19.0,31.0,0.027774725274724164
2024,22,Las Vegas Grand Prix,11,PER,Red Bull Racing,3.0,HARD,17,97.2105294117647,97.037,98.253,34.0,50.0,-0.03565686274509416
2024,22,Las Vegas Grand Prix,14,ALO,Aston Martin,1.0,SOFT,2,100.3785,100.3785,100.5493,2.0,3.0,
2024,22,Las Vegas Grand Prix,14,ALO,Aston Martin,2.0,HARD,16,99.338875,99.3005,100.0715,6.0,23.0,0.03861079398027878
2024,22,Las Vegas Grand Prix,14,ALO,Aston Martin,3.0,HARD,25,97.94148,97.924,98.5214,26.0,50.0,-0.0007723076923069874
2024,22,Las Vegas Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,6,98.99966666666667,98.9145,99.6695,2.0,7.0,0.14314285714285138
2024,22,Las Vegas Grand Prix,16,LEC,Ferrari,2.0,HARD,20,98.2298,98.1535,99.53309999999999,11.0,30.0,-0.08097443609022774
2024,22,Las Vegas Grand Prix,16,LEC,Ferrari,3.0,HARD,18,96.45044444444444,96.309,97.1221,33.0,50.0,-0.025141382868939733
2024,22,Las Vegas Grand Prix,18,STR,Aston Martin,1.0,MEDIUM,6,99.818,99.8075,100.4925,3.0,8.0,-0.1604571428571465
2024,22,Las Vegas Grand Prix,18,STR,Aston Martin,2.0,HARD,17,98.97970588235295,98.691,99.8228,11.0,27.0,-0.009936274509800763
2024,22,Las Vegas Grand Prix,18,STR,Aston Martin,3.0,HARD,21,97.89742857142858,97.828,98.748,30.0,50.0,-0.05076233766233599
2024,22,Las Vegas Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,9,100.20355555555555,100.169,101.2872,3.0,11.0,0.15959999999999996
2024,22,Las Vegas Grand Prix,20,MAG,Haas F1 Team,2.0,HARD,32,98.23475,97.99549999999999,99.4372,19.0,50.0,-0.07583357771260767
2024,22,Las Vegas Grand Prix,22,TSU,RB,1.0,MEDIUM,7,99.53971428571428,99.428,99.99419999999999,2.0,8.0,0.014214285714287664
2024,22,Las Vegas Grand Prix,22,TSU,RB,2.0,HARD,17,99.06676470588235,98.831,100.3972,12.0,28.0,-0.013588235294116013
2024,22,Las Vegas Grand Prix,22,TSU,RB,3.0,HARD,20,97.817,97.88900000000001,98.2521,31.0,50.0,-0.05807368421052989
